Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,WAvgPoints
PG,Luka Doncic (26913141),Luka Doncic,26913141,PG/G/UTIL,11800,DAL@NOP 03/08/2023 07:30PM ET,DAL,61.04,,61.04
C,Nikola Jokic (26913144),Nikola Jokic,26913144,C/UTIL,11600,CHI@DEN 03/08/2023 09:00PM ET,DEN,59.12,L,76.856
PG,Damian Lillard (26913146),Damian Lillard,26913146,PG/G/UTIL,11500,POR@BOS 03/08/2023 07:30PM ET,POR,52.48,L,62.976
SF/PF,Jayson Tatum (26913149),Jayson Tatum,26913149,SF/PF/F/UTIL,10300,POR@BOS 03/08/2023 07:30PM ET,BOS,52.98,L,68.874
SF/PF,Kevin Durant (26913153),Kevin Durant,26913153,SF/PF/F/UTIL,9800,OKC@PHX 03/08/2023 09:00PM ET,PHX,49.68,L,59.616
PG/SG,Devin Booker (26913157),Devin Booker,26913157,PG/SG/G/UTIL,9500,OKC@PHX 03/08/2023 09:00PM ET,PHX,44.26,L,57.538
PG/SG,Kyrie Irving (26913161),Kyrie Irving,26913161,PG/SG/G/UTIL,9400,DAL@NOP 03/08/2023 07:30PM ET,DAL,46.22,,46.22
PG/SG,Donovan Mitchell (26913165),Donovan Mitchell,26913165,PG/SG/G/UTIL,9300,CLE@MIA 03/08/2023 07:30PM ET,CLE,44.32,L,44.32
PG,Shai Gilgeous-Alexander (26913169),Shai Gilgeous-Alexander,26913169,PG/G/UTIL,9200,OKC@PHX 03/08/2023 09:00PM ET,OKC,50.12,O,50.12
SG/SF,Jaylen Brown (26913172),Jaylen Brown,26913172,SG/SF/F/G/UTIL,9100,POR@BOS 03/08/2023 07:30PM ET,BOS,43.7,L,52.44
SF/PF,Kawhi Leonard (26913177),Kawhi Leonard,26913177,SF/PF/F/UTIL,9000,TOR@LAC 03/08/2023 10:00PM ET,LAC,41.07,L,49.284
SG/SF,Paul George (26913181),Paul George,26913181,SG/SF/F/G/UTIL,8900,TOR@LAC 03/08/2023 10:00PM ET,LAC,42.94,L,42.94
PF/C,Kristaps Porzingis (26913186),Kristaps Porzingis,26913186,PF/C/F/UTIL,8900,ATL@WAS 03/08/2023 07:00PM ET,WAS,42.71,L,42.71
PG,Trae Young (26913190),Trae Young,26913190,PG/G/UTIL,8800,ATL@WAS 03/08/2023 07:00PM ET,ATL,47.87,L,62.231
SF,Jimmy Butler (26913193),Jimmy Butler,26913193,SF/F/UTIL,8700,CLE@MIA 03/08/2023 07:30PM ET,MIA,41.45,L,41.45
SG/SF,Zach LaVine (26913196),Zach LaVine,26913196,SG/SF/F/G/UTIL,8600,CHI@DEN 03/08/2023 09:00PM ET,CHI,38.96,L,46.752
PF/C,Pascal Siakam (26913201),Pascal Siakam,26913201,PF/C/F/UTIL,8500,TOR@LAC 03/08/2023 10:00PM ET,TOR,46.07,L,55.284
SF,Brandon Ingram (26913205),Brandon Ingram,26913205,SF/F/UTIL,8400,DAL@NOP 03/08/2023 07:30PM ET,NOP,38.17,L,49.621
PG,Fred VanVleet (26913208),Fred VanVleet,26913208,PG/G/UTIL,8400,TOR@LAC 03/08/2023 10:00PM ET,TOR,40.32,L,52.416
PG,Darius Garland (26913215),Darius Garland,26913215,PG/G/UTIL,8300,CLE@MIA 03/08/2023 07:30PM ET,CLE,40.38,L,40.38
PF/C,Zion Williamson (26913211),Zion Williamson,26913211,PF/C/F/UTIL,8300,DAL@NOP 03/08/2023 07:30PM ET,NOP,43.57,O,43.57
SF/PF,DeMar DeRozan (26913218),DeMar DeRozan,26913218,SF/PF/F/UTIL,8200,CHI@DEN 03/08/2023 09:00PM ET,CHI,40.42,L,52.546
SG,Bradley Beal (26913222),Bradley Beal,26913222,SG/G/UTIL,8100,ATL@WAS 03/08/2023 07:00PM ET,WAS,38.64,L,38.64
PF/C,Evan Mobley (26913227),Evan Mobley,26913227,PF/C/F/UTIL,8000,CLE@MIA 03/08/2023 07:30PM ET,CLE,35.29,L,35.29
C,Bam Adebayo (26913225),Bam Adebayo,26913225,C/UTIL,8000,CLE@MIA 03/08/2023 07:30PM ET,MIA,41.76,L,50.112
C,Nikola Vucevic (26913231),Nikola Vucevic,26913231,C/UTIL,7900,CHI@DEN 03/08/2023 09:00PM ET,CHI,40.47,L,40.47
PG,Jamal Murray (26913233),Jamal Murray,26913233,PG/G/UTIL,7800,CHI@DEN 03/08/2023 09:00PM ET,DEN,37.15,L,37.15
PG/SG,Dejounte Murray (26913236),Dejounte Murray,26913236,PG/SG/G/UTIL,7700,ATL@WAS 03/08/2023 07:00PM ET,ATL,40.6,L,48.72
PG/SG,Josh Giddey (26913240),Josh Giddey,26913240,PG/SG/G/UTIL,7600,OKC@PHX 03/08/2023 09:00PM ET,OKC,37.49,L,44.988
PG,CJ McCollum (26913244),CJ McCollum,26913244,PG/G/UTIL,7500,DAL@NOP 03/08/2023 07:30PM ET,NOP,38.18,L,45.816
SF/PF,Kyle Kuzma (26913247),Kyle Kuzma,26913247,SF/PF/F/UTIL,7500,ATL@WAS 03/08/2023 07:00PM ET,WAS,38.26,L,45.912
C,Deandre Ayton (26913251),Deandre Ayton,26913251,C/UTIL,7400,OKC@PHX 03/08/2023 09:00PM ET,PHX,36.62,L,47.606
PG,Chris Paul (26913253),Chris Paul,26913253,PG/G/UTIL,7400,OKC@PHX 03/08/2023 09:00PM ET,PHX,36.26,L,36.26
PF,Jerami Grant (26913256),Jerami Grant,26913256,PF/F/UTIL,7300,POR@BOS 03/08/2023 07:30PM ET,POR,33.53,L,33.53
PG,Russell Westbrook (26913259),Russell Westbrook,26913259,PG/G/UTIL,7200,TOR@LAC 03/08/2023 10:00PM ET,LAC,37.18,L,44.616
SF/PF,Jalen Williams (26913262),Jalen Williams,26913262,SF/PF/F/UTIL,7100,OKC@PHX 03/08/2023 09:00PM ET,OKC,26.7,L,26.7
PG/SG,Tyler Herro (26913266),Tyler Herro,26913266,PG/SG/G/UTIL,7000,CLE@MIA 03/08/2023 07:30PM ET,MIA,36.58,L,40.238
PG/SG,Anfernee Simons (26913270),Anfernee Simons,26913270,PG/SG/G/UTIL,7000,POR@BOS 03/08/2023 07:30PM ET,POR,33.13,O,33.13
C,Jonas Valanciunas (26913274),Jonas Valanciunas,26913274,C/UTIL,6900,DAL@NOP 03/08/2023 07:30PM ET,NOP,30.61,L,30.61
SF/PF,Scottie Barnes (26913276),Scottie Barnes,26913276,SF/PF/F/UTIL,6800,TOR@LAC 03/08/2023 10:00PM ET,TOR,34.73,L,31.257
C,Jarrett Allen (26913280),Jarrett Allen,26913280,C/UTIL,6700,CLE@MIA 03/08/2023 07:30PM ET,CLE,33.05,L,29.745
C,Jakob Poeltl (26913282),Jakob Poeltl,26913282,C/UTIL,6600,TOR@LAC 03/08/2023 10:00PM ET,TOR,32.16,L,32.16
C,Jusuf Nurkic (26913284),Jusuf Nurkic,26913284,C/UTIL,6500,POR@BOS 03/08/2023 07:30PM ET,POR,33.11,O,33.11
PF,Aaron Gordon (26913286),Aaron Gordon,26913286,PF/F/UTIL,6400,CHI@DEN 03/08/2023 09:00PM ET,DEN,32.92,L,32.92
C,Clint Capela (26913289),Clint Capela,26913289,C/UTIL,6300,ATL@WAS 03/08/2023 07:00PM ET,ATL,31.8,L,38.16
PG,Malcolm Brogdon (26913291),Malcolm Brogdon,26913291,PG/G/UTIL,6200,POR@BOS 03/08/2023 07:30PM ET,BOS,27.53,L,33.036
PG,Marcus Smart (26913294),Marcus Smart,26913294,PG/G/UTIL,6100,POR@BOS 03/08/2023 07:30PM ET,BOS,29.38,L,29.38
SF,Luguentz Dort (26913297),Luguentz Dort,26913297,SF/F/UTIL,6000,OKC@PHX 03/08/2023 09:00PM ET,OKC,25.82,L,30.984
SG/SF,OG Anunoby (26913300),OG Anunoby,26913300,SG/SF/F/G/UTIL,5900,TOR@LAC 03/08/2023 10:00PM ET,TOR,31.17,L,31.17
SF,Michael Porter Jr. (26913305),Michael Porter Jr.,26913305,SF/F/UTIL,5800,CHI@DEN 03/08/2023 09:00PM ET,DEN,28.84,L,25.956
PG/SG,Derrick White (26913308),Derrick White,26913308,PG/SG/G/UTIL,5700,POR@BOS 03/08/2023 07:30PM ET,BOS,25.38,L,25.38
C,Ivica Zubac (26913312),Ivica Zubac,26913312,C/UTIL,5600,TOR@LAC 03/08/2023 10:00PM ET,LAC,27.49,L,27.49
PF/C,Al Horford (26913314),Al Horford,26913314,PF/C/F/UTIL,5500,POR@BOS 03/08/2023 07:30PM ET,BOS,25.61,L,25.61
C,Mason Plumlee (26913318),Mason Plumlee,26913318,C/UTIL,5400,TOR@LAC 03/08/2023 10:00PM ET,LAC,31.38,L,31.38
SG/SF,Trey Murphy III (26913320),Trey Murphy III,26913320,SG/SF/F/G/UTIL,5300,DAL@NOP 03/08/2023 07:30PM ET,NOP,23.14,L,23.14
PG,Delon Wright (26913325),Delon Wright,26913325,PG/G/UTIL,5200,ATL@WAS 03/08/2023 07:00PM ET,WAS,22.16,L,22.16
PF,Herbert Jones (26913328),Herbert Jones,26913328,PF/F/UTIL,5100,DAL@NOP 03/08/2023 07:30PM ET,NOP,22.18,L,22.18
SG/SF,Josh Okogie (26913331),Josh Okogie,26913331,SG/SF/F/G/UTIL,5100,OKC@PHX 03/08/2023 09:00PM ET,PHX,15.17,L,15.17
SG/SF,Gary Trent Jr. (26913336),Gary Trent Jr.,26913336,SG/SF/F/G/UTIL,5000,TOR@LAC 03/08/2023 10:00PM ET,TOR,28.44,L,28.44
C,Daniel Gafford (26913341),Daniel Gafford,26913341,C/UTIL,5000,ATL@WAS 03/08/2023 07:00PM ET,WAS,19.82,L,25.766
C,Robert Williams (26913343),Robert Williams,26913343,C/UTIL,4900,POR@BOS 03/08/2023 07:30PM ET,BOS,24.72,O,24.72
C,Christian Wood (26913345),Christian Wood,26913345,C/UTIL,4900,DAL@NOP 03/08/2023 07:30PM ET,DAL,32.53,L,29.277
SF/PF,Saddiq Bey (26913350),Saddiq Bey,26913350,SF/PF/F/UTIL,4800,ATL@WAS 03/08/2023 07:00PM ET,ATL,25.48,L,25.48
SG,Josh Richardson (26913347),Josh Richardson,26913347,SG/G/UTIL,4800,DAL@NOP 03/08/2023 07:30PM ET,NOP,22.46,L,26.952
SF/PF,Caleb Martin (26913359),Caleb Martin,26913359,SF/PF/F/UTIL,4700,CLE@MIA 03/08/2023 07:30PM ET,MIA,22.05,L,26.46
SG/SF,Cam Reddish (26913354),Cam Reddish,26913354,SG/SF/F/G/UTIL,4700,POR@BOS 03/08/2023 07:30PM ET,POR,18.2,L,18.2
PG,Monte Morris (26913363),Monte Morris,26913363,PG/G/UTIL,4700,ATL@WAS 03/08/2023 07:00PM ET,WAS,24.53,L,24.53
SG/SF,Tim Hardaway Jr. (26913366),Tim Hardaway Jr.,26913366,SG/SF/F/G/UTIL,4600,DAL@NOP 03/08/2023 07:30PM ET,DAL,23.98,L,23.98
SG/SF,Eric Gordon (26913374),Eric Gordon,26913374,SG/SF/F/G/UTIL,4600,TOR@LAC 03/08/2023 10:00PM ET,LAC,21.55,L,21.55
PF,Kevin Love (26913371),Kevin Love,26913371,PF/F/UTIL,4600,CLE@MIA 03/08/2023 07:30PM ET,MIA,21.01,L,21.01
SF/PF,De'Andre Hunter (26913386),De'Andre Hunter,26913386,SF/PF/F/UTIL,4500,ATL@WAS 03/08/2023 07:00PM ET,ATL,24.87,L,24.87
PG,Kyle Lowry (26913383),Kyle Lowry,26913383,PG/G/UTIL,4500,CLE@MIA 03/08/2023 07:30PM ET,MIA,28.48,O,28.48
PG/SG,Landry Shamet (26913379),Landry Shamet,26913379,PG/SG/G/UTIL,4500,OKC@PHX 03/08/2023 09:00PM ET,PHX,17.08,O,17.08
SG/SF,Bogdan Bogdanovic (26913397),Bogdan Bogdanovic,26913397,SG/SF/F/G/UTIL,4400,ATL@WAS 03/08/2023 07:00PM ET,ATL,25.84,L,25.84
SG,Isaiah Joe (26913394),Isaiah Joe,26913394,SG/G/UTIL,4400,OKC@PHX 03/08/2023 09:00PM ET,OKC,16.02,L,24.03
SF/PF,Deni Avdija (26913390),Deni Avdija,26913390,SF/PF/F/UTIL,4400,ATL@WAS 03/08/2023 07:00PM ET,WAS,23.02,L,23.02
SG/SF,Norman Powell (26913402),Norman Powell,26913402,SG/SF/F/G/UTIL,4300,TOR@LAC 03/08/2023 10:00PM ET,LAC,25.32,O,25.32
PG/SG,Victor Oladipo (26913407),Victor Oladipo,26913407,PG/SG/G/UTIL,4300,CLE@MIA 03/08/2023 07:30PM ET,MIA,22.87,L,27.444
C,Aleksej Pokusevski (26913411),Aleksej Pokusevski,26913411,C/UTIL,4200,OKC@PHX 03/08/2023 09:00PM ET,OKC,22.17,O,22.17
C,Drew Eubanks (26913413),Drew Eubanks,26913413,C/UTIL,4200,POR@BOS 03/08/2023 07:30PM ET,POR,17.32,L,17.32
PF/C,John Collins (26913419),John Collins,26913419,PF/C/F/UTIL,4100,ATL@WAS 03/08/2023 07:00PM ET,ATL,26.6,L,31.92
PG/SG,Patrick Beverley (26913415),Patrick Beverley,26913415,PG/SG/G/UTIL,4100,CHI@DEN 03/08/2023 09:00PM ET,CHI,17.65,L,21.18
SF/PF,Patrick Williams (26913429),Patrick Williams,26913429,SF/PF/F/UTIL,4000,CHI@DEN 03/08/2023 09:00PM ET,CHI,20.66,L,20.66
SG,Caris LeVert (26913423),Caris LeVert,26913423,SG/G/UTIL,4000,CLE@MIA 03/08/2023 07:30PM ET,CLE,24.5,L,24.5
SF,Matisse Thybulle (26913426),Matisse Thybulle,26913426,SF/F/UTIL,4000,POR@BOS 03/08/2023 07:30PM ET,POR,9.99,L,9.99
C,Onyeka Okongwu (26913438),Onyeka Okongwu,26913438,C/UTIL,3900,ATL@WAS 03/08/2023 07:00PM ET,ATL,23.38,L,23.38
SF/PF,Grant Williams (26913440),Grant Williams,26913440,SF/PF/F/UTIL,3900,POR@BOS 03/08/2023 07:30PM ET,BOS,19.22,L,19.22
SG,Kentavious Caldwell-Pope (26913435),Kentavious Caldwell-Pope,26913435,SG/G/UTIL,3900,CHI@DEN 03/08/2023 09:00PM ET,DEN,22.58,L,27.096
C,Guillermo Hernangomez (26913433),Guillermo Hernangomez,26913433,C/UTIL,3900,DAL@NOP 03/08/2023 07:30PM ET,NOP,17.25,L,17.25
SG/SF,Bruce Brown (26913444),Bruce Brown,26913444,SG/SF/F/G/UTIL,3800,CHI@DEN 03/08/2023 09:00PM ET,DEN,24.53,L,29.436
PG/SG,Gabe Vincent (26913453),Gabe Vincent,26913453,PG/SG/G/UTIL,3800,CLE@MIA 03/08/2023 07:30PM ET,MIA,18.13,L,18.13
PF/C,Larry Nance Jr. (26913449),Larry Nance Jr.,26913449,PF/C/F/UTIL,3800,DAL@NOP 03/08/2023 07:30PM ET,NOP,20.9,O,20.9
C,Precious Achiuwa (26913457),Precious Achiuwa,26913457,C/UTIL,3800,TOR@LAC 03/08/2023 10:00PM ET,TOR,21.56,L,21.56
C,Mike Muscala (26913464),Mike Muscala,26913464,C/UTIL,3700,POR@BOS 03/08/2023 07:30PM ET,BOS,13.3,B,13.3
SF,Josh Green (26913461),Josh Green,26913461,SF/F/UTIL,3700,DAL@NOP 03/08/2023 07:30PM ET,DAL,16.57,L,16.57
C,Jaylin Williams (26913459),Jaylin Williams,26913459,C/UTIL,3700,OKC@PHX 03/08/2023 09:00PM ET,OKC,15.27,O,22.905
PG/SG,Coby White (26913482),Coby White,26913482,PG/SG/G/UTIL,3600,CHI@DEN 03/08/2023 09:00PM ET,CHI,17.48,L,17.48
PF,Reggie Bullock (26913466),Reggie Bullock,26913466,PF/F/UTIL,3600,DAL@NOP 03/08/2023 07:30PM ET,DAL,16.07,O,16.07
PG/SG,Reggie Jackson (26913469),Reggie Jackson,26913469,PG/SG/G/UTIL,3600,CHI@DEN 03/08/2023 09:00PM ET,DEN,20.13,L,20.13
SG/SF,Max Strus (26913473),Max Strus,26913473,SG/SF/F/G/UTIL,3600,CLE@MIA 03/08/2023 07:30PM ET,MIA,21.86,L,21.86
SF/PF,Naji Marshall (26913478),Naji Marshall,26913478,SF/PF/F/UTIL,3600,DAL@NOP 03/08/2023 07:30PM ET,NOP,19.72,L,19.72
PF/C,Blake Griffin (26913502),Blake Griffin,26913502,PF/C/F/UTIL,3500,POR@BOS 03/08/2023 07:30PM ET,BOS,11.84,B,11.84
PF,Marcus Morris Sr. (26913486),Marcus Morris Sr.,26913486,PF/F/UTIL,3500,TOR@LAC 03/08/2023 10:00PM ET,LAC,22.25,L,22.25
PF/C,Jaxson Hayes (26913489),Jaxson Hayes,26913489,PF/C/F/UTIL,3500,DAL@NOP 03/08/2023 07:30PM ET,NOP,11.49,B,11.49
SF,Aaron Wiggins (26913499),Aaron Wiggins,26913499,SF/F/UTIL,3500,OKC@PHX 03/08/2023 09:00PM ET,OKC,14.38,L,17.256
PG,Cameron Payne (26913493),Cameron Payne,26913493,PG/G/UTIL,3500,OKC@PHX 03/08/2023 09:00PM ET,PHX,23.26,L,23.26
PF,Chris Boucher (26913496),Chris Boucher,26913496,PF/F/UTIL,3500,TOR@LAC 03/08/2023 10:00PM ET,TOR,20.82,L,20.82
PG/SG,Alex Caruso (26913525),Alex Caruso,26913525,PG/SG/G/UTIL,3400,CHI@DEN 03/08/2023 09:00PM ET,CHI,18.43,L,18.43
PG,Ricky Rubio (26913529),Ricky Rubio,26913529,PG/G/UTIL,3400,CLE@MIA 03/08/2023 07:30PM ET,CLE,15.1,L,15.1
C,Dwight Powell (26913509),Dwight Powell,26913509,C/UTIL,3400,DAL@NOP 03/08/2023 07:30PM ET,DAL,15.16,L,15.16
PF/C,Jeff Green (26913517),Jeff Green,26913517,PF/C/F/UTIL,3400,CHI@DEN 03/08/2023 09:00PM ET,DEN,14.07,L,14.07
PG/SG,Terance Mann (26913521),Terance Mann,26913521,PG/SG/G/UTIL,3400,TOR@LAC 03/08/2023 10:00PM ET,LAC,18.49,L,18.49
PF/C,Dario Saric (26913511),Dario Saric,26913511,PF/C/F/UTIL,3400,OKC@PHX 03/08/2023 09:00PM ET,OKC,14.3,L,20.02
PF,Torrey Craig (26913506),Torrey Craig,26913506,PF/F/UTIL,3400,OKC@PHX 03/08/2023 09:00PM ET,PHX,19.73,L,19.73
C,Trendon Watford (26913515),Trendon Watford,26913515,C/UTIL,3400,POR@BOS 03/08/2023 07:30PM ET,POR,13.79,L,13.79
